name_english,price_amount,price_unit,image_url,product_url,dimension_unit,length,width,height,category,category_original,id,uuid,is_active,store_id,time_updated,name_arabic,product_color,source_sheet,main_color,styles
Fabric Accent Chair with Wooden Frame - Warm Oatmeal,1750,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-accent-chair-with-wooden-frame-warm-oatmeal-1.jpg,https://cityw.com.sa/product/fabric-accent-chair-with-wooden-frame-warm-oatmeal/,cm,81,87,83,chair,chair,95036025,b00db447-dcb8-5b54-9a1f-2fb910efc7e2,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Arm Chair - Steel Blue,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-arm-chair-steel-blue-1.jpg,https://cityw.com.sa/product/fabric-arm-chair-steel-blue/,cm,96,96,84,chair,chair,711235091,cf4905a3-c8dc-5eed-8062-6c5a1e5a01f1,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Denim Blue,"Modern, Minimalist"
Fabric Armless Accent Chair - Ash Grey,1450,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-armless-accent-chair-ash-grey-1.jpg,https://cityw.com.sa/product/fabric-armless-accent-chair-ash-grey/,cm,76,97,71,chair,chair,178862576,999f56c1-cb92-5806-b407-5177a52dd38d,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Minimalist, Scandinavian"
Fabric Armless Accent Chair - Mustard Gold,750,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-armless-accent-chair-mustard-gold-1.jpg,https://cityw.com.sa/product/fabric-armless-accent-chair-mustard-gold/,cm,66,90,91,chair,chair,1299023858,ad581d4c-1e96-540d-8ddd-86f932ed9eca,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Mustard,"Modern, Minimalist"
Fabric Armless Accent Chair - Warm Greige,770,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-armless-accent-chair-warm-greige-1.jpg,https://cityw.com.sa/product/fabric-armless-accent-chair-warm-greige/,cm,70,88,92,chair,chair,1596503409,09b70bb9-2753-5b2b-b7f2-4a60dc75d4f0,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Armless Accent Chair - Warm Greige - Dark Espresso Legs,1150,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-armless-accent-chair-warm-greige-1-1-scaled.jpg,https://cityw.com.sa/product/fabric-armless-accent-chair-warm-greige-dark-espresso-legs/,cm,90,100,99,chair,chair,861427157,0fd4749a-84e4-5c24-80e8-a09a6f790219,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Armless Chair - Warm Oatmeal - No Arm,1530,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-armless-chair-warm-oatmeal-1-1.jpg,https://cityw.com.sa/product/fabric-armless-chair-warm-oatmeal-no-arm/,cm,90,97,76,chair,chair,25804950,42c10347-79b6-5a09-82b3-8a5f860574fa,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Minimalist, Scandinavian"
Fabric Armless Sofa Chair - Warm Ivory,850,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/fabric-armless-sofa-chair-warm-ivory-2.jpg,https://cityw.com.sa/product/fabric-armless-sofa-chair-warm-ivory/,cm,72,88,90,chair,chair,1590950309,939cf2de-bf32-52a6-a3b3-d93cbbc43c34,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Minimalist, Scandinavian"
Fabric Barrel Accent Chair - Sage Green,750,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-barrel-accent-chair-sage-green-1.jpg,https://cityw.com.sa/product/fabric-barrel-accent-chair-sage-green/,cm,66,66,70,chair,chair,2119939520,2683a677-6f3e-5d12-81ca-914f5e836df2,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Forest Green,"Modern, Minimalist"
Fabric Rocking Arm Chair with Oak Armrests - Black & White,2850,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-rocking-arm-chair-with-oak-armrests-black-white-3.jpg,https://cityw.com.sa/product/rocking-armchair-kyle-nature/,cm,87,105,83,chair,chair,574984882,d31a964c-83bb-5fda-aca6-2e2b80a25c41,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,White,"Modern, Scandinavian"
Fabric Sofa Chair - Ash Grey,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-ash-grey-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-ash-grey/,cm,90,87,71,chair,chair,1782285960,cd484189-0bfe-59d7-8f11-7356cc397329,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Grey,"Modern, Contemporary"
Fabric Sofa Chair - Charcoal Grey,700,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-charcoal-grey-2.jpg,https://cityw.com.sa/product/fabric-sofa-chair-slate-grey/,cm,95,83,87,chair,chair,2002273907,c01e189b-ba0b-5e36-8960-4ff593637e20,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Grey,"Modern, Minimalist"
Fabric Sofa Chair - Charcoal Grey - Rolled Arm,1640,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/6-seater-fabric-sofa-set-charcoal-grey-rolled-arm-5.jpg,https://cityw.com.sa/product/fabric-sofa-chair-charcoal-grey-rolled-arm/,cm,112,97,99,chair,chair,198070678,65494c30-5625-53b8-b8dc-97f1f6716e18,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Grey,Modern_Classic
Fabric Sofa Chair - Dark Grey,1290,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-dark-grey-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-dark-grey/,cm,117,104,102,chair,chair,1005827931,ab2e3554-0cdc-5fca-9c16-c95c2ae6c346,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Charcoal,"Modern, Minimalist"
Fabric Sofa Chair - Denim Blue,1290,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-denim-blue-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-denim-blue/,cm,99,102,97,chair,chair,560079976,6efe63d9-e2b4-5fd5-b41f-a3f7a1819bb2,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Denim Blue,"Modern, Scandinavian"
Fabric Sofa Chair - Dove Grey,850,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-dove-grey-1-1-scaled.jpg,https://cityw.com.sa/product/fabric-sofa-chair-dove-grey/,cm,82,95,94,chair,chair,1810345725,16df2953-9774-5c53-8e73-ee4e16e72322,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Sofa Chair - Light Grey,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-light-grey-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-light-grey/,cm,130,102,99,chair,chair,613088126,5aa2683e-3fa1-5bb6-9086-d1c51e18c559,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,Modern_Classic
Fabric Sofa Chair - Light Grey & White,850,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/54-30-00327-2-scaled.jpg,https://cityw.com.sa/product/fabric-sofa-chair-light-grey-and-white/,cm,82,91,106,chair,chair,1743096186,c2757ccc-f672-5e66-8123-fa18e03c33e9,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,Modern_Classic
Fabric Sofa Chair - Steel Blue,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-steel-blue-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-steel-blue/,cm,82,91,91,chair,chair,475454773,2cc6276c-87ca-516f-984b-528e55e057a4,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Sofa Chair - Warm Greige,750,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-greige-1-scaled.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-greige/,cm,130,102,99,chair,chair,204994447,92e19cb3-939b-5bda-81ce-653a2cd4de6a,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Sofa Chair - Warm Grey,1950,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-grey-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-grey/,cm,101,94,73,chair,chair,294582114,dae99b05-f5e4-5fbe-a4eb-71e93da577ed,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Sofa Chair - Warm Grey - Concealed Legs,1950,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/fabric-sofa-chair-warm-grey-concealed-legs-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-grey-concealed-legs/,cm,68,85,74,chair,chair,715820076,bf5e305d-2c40-572c-bfa5-60434ba1e444,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Sofa Chair - Warm Grey - Rolled Arm,2250,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-grey-1-5.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-grey-rolled-arm/,cm,100,100,70,chair,chair,1307281379,73d95c3c-1b8a-5a6e-bdbc-e222b4f4a5f7,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Greige,"Modern, Minimalist"
Fabric Sofa Chair - Warm Grey - Square Arm,1410,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-grey-1-3-scaled.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-grey-square-arm/,cm,88,98,74,chair,chair,1973621273,1db13d15-bf98-58ef-94d9-c29e2bba05a9,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Sofa Chair - Warm Grey - Tapered Wood Legs,750,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-grey-1-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-grey-tapered-wood-legs/,cm,100,80,96,chair,chair,1031002862,65e3fa83-4185-5dc7-a40f-59c3c6f4d158,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,Modern_Classic
Fabric Sofa Chair - Warm Ivory & Champagne,1950,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-ivory-champagne-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-ivory-and-champagne/,cm,90,94,88,chair,chair,751336898,4e59b7ca-f77a-5a5d-83cd-4b274363395f,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Ivory,Modern_Classic
Fabric Sofa Chair - Warm Mocha Brown,1650,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-mocha-brown-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-mocha-brown/,cm,103,84,74,chair,chair,1811511518,86f681ae-a434-5c86-a22a-cbc7d605d328,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Sofa Chair - Warm Oatmeal,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-oatmeal-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-oatmeal/,cm,111,91,75,chair,chair,1091439324,ce0d7bcd-014d-5c15-aeb2-1054504d195d,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Greige,"Modern, Minimalist"
Fabric Sofa Chair - Warm Oatmeal - Bun Foot Legs,1350,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-oatmeal-1-3.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-oatmeal-bun-foot-legs/,cm,114,95,75,chair,chair,2117270400,abf6fedc-cecd-58b5-81d8-b8b64d7d22d8,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Sofa Chair - Warm Oatmeal - Flared Arm,1350,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-oatmeal-1-2.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-oatmeal-3/,cm,100,94,93,chair,chair,1866541297,63b35280-1411-593a-95d2-07de98015818,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,Modern_Classic
Fabric Sofa Chair - Warm Oatmeal - Rolled Arm,2010,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-oatmeal-rolled-arm-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-oatmeal-rolled-arm/,cm,120,97,76,chair,chair,1954312552,32b18801-f303-5d10-a41d-20bbcbfc2047,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Sofa Chair - Warm Oatmeal - Track Arm,1450,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-warm-oatmeal-1-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-oatmeal-track-arm/,cm,82,91,91,chair,chair,228666415,f4009923-7a76-50b8-8aa4-3a22b3ccb7ea,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Sofa Chair and a Half - Warm Beige,1520,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-and-a-half-warm-beige-1.jpg,https://cityw.com.sa/product/sofa-chair-and-half-fabric-accent-chair-warm-beige/,cm,127,112,104,chair,chair,717203778,090cd62d-f141-5868-bfe4-fa9074c56721,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Sofa Chair with Champagne Gold Accents - Warm Oatmeal,2450,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-with-champagne-gold-accents-warm-oatmeal-1.jpg,https://cityw.com.sa/product/fabric-sofa-chair-with-champagne-gold-accents-warm-oatmeal/,cm,112,100,79,chair,chair,2111751819,6de174a7-848e-5a82-8881-c9763aad08d6,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Classy"
Fabric Sofa Chair with Nailhead Trim - Warm Light Grey,1250,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-with-nailhead-trim-warm-light-grey-1-scaled.jpg,https://cityw.com.sa/product/fabric-sofa-chair-with-nailhead-trim-warm-light-grey/,cm,100,100,97,chair,chair,1447058730,75542d3d-723d-5118-b96b-7512eece5a7a,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Fabric Sofa Chair with Pillow Headrest - Warm Taupe & Ivory,1940,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-sofa-chair-with-pillow-headrest-warm-taupe-ivory-1-scaled.jpg,https://cityw.com.sa/product/fabric-sofa-chair-warm-taupe/,cm,77,91,75,chair,chair,1357653714,ca96d817-a088-581c-9b8e-3e868f2f579b,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Powder Blue,"Modern, Boho"
Fabric Swivel Sofa Chair - Beige,2440,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-swivel-sofa-chair-beige-1.jpg,https://cityw.com.sa/product/fabric-swivel-sofa-chair-with-metal-arms-beige/,cm,75,70,70,chair,chair,789471635,1593ab75-b74c-5f00-9352-ef71e3bfbe9d,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Fabric Swivel Sofa Chair - Warm Ivory,1180,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/fabric-swivel-sofa-chair-warm-ivory-1-1.jpg,https://cityw.com.sa/product/fabric-swivel-sofa-chair-warm-ivory/,cm,127,119,81,chair,chair,1691715196,e4d3cb61-7e6e-5cbd-a3c0-24de71b6a8b2,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,White,"Modern, Minimalist"
Faux Leather Sofa Chair - Caramel Brown,1640,SAR,https://cityw.com.sa/wp-content/uploads/2026/09/faux-leather-sofa-chair-caramel-brown-1.jpg,https://cityw.com.sa/product/faux-leather-sofa-chair-caramel-brown/,cm,91,89,89,chair,chair,169276983,880283f9-7832-5501-ae59-969ff642eb6d,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Taupe,"Modern, Minimalist"
Floral Print Velvet Accent Armchair - Teal Multi,2950,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/floral-print-velvet-accent-armchair-teal-multi-1.jpg,https://cityw.com.sa/product/floral-print-velvet-accent-armchair-teal-multi/,cm,76,68,73,chair,chair,1762355174,317ca5be-e9f8-5ac0-a84b-d68699915bac,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Teal,"Boho, Eclectic, Tropical"
Geometric Boucle Fabric Sofa Chair - Warm Sand & Taupe,1710,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/geometric-boucle-fabric-sofa-chair-warm-sand-taupe-2.jpg,https://cityw.com.sa/product/fabric-sofa-chair-with-metal-arms-warm-sand-and-taupe/,cm,75,92,70,chair,chair,2129589739,68fee942-7a3c-530f-89c9-411f69ff1c8f,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
Geometric Fabric Arm Chair - Black & White,1530,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/geometric-fabric-arm-chair-black-white-1.jpg,https://cityw.com.sa/product/geometric-fabric-arm-chair-black-and-white/,cm,96,96,84,chair,chair,1801131648,0592809a-2b2f-5542-87dc-c65010e21b77,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Grey,"Modern, Minimalist"
Gigi Boucle Fabric Sofa Chair - Mustard Gold,4530,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/gigi-boucle-fabric-sofa-chair-mustard-gold-1.jpg,https://cityw.com.sa/product/boucle-fabric-sofa-chair-warm-mustard-gold/,cm,106,84,73,chair,chair,458679746,bedcb510-c50c-5081-8dbc-1fa2f3ab6f3a,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Mustard,"Modern, Minimalist"
Jefferson Fabric Armless Chair - Ash Grey,1150,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/jefferson-fabric-armless-chair-ash-grey-1-scaled.jpg,https://cityw.com.sa/product/jefferson-fabric-armless-chair-ash-grey/,cm,70,95,10,chair,chair,2098656396,541e6e14-0ca1-5068-a0b0-59326caa8b47,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Jefferson Fabric Armless Chair - Olive Green,1150,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/jefferson-fabric-armless-chair-olive-green-1.jpg,https://cityw.com.sa/product/jefferson-fabric-armless-chair-olive-green/,cm,91,104,102,chair,chair,1763092137,6ac81633-b247-5d7b-9385-196231263aed,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Forest Green,"Modern, Minimalist"
Jefferson Fabric Armless Chair - Warm Grey,890,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/jefferson-fabric-armless-chair-warm-grey-1-scaled.jpg,https://cityw.com.sa/product/jefferson-fabric-armless-chair-warm-grey/,cm,91,104,102,chair,chair,532814768,dd5df6a5-7d97-57dc-ba2f-46abf034cd45,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Jefferson Fabric Sofa Chair - Ash Grey,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/54-30-00326-3-scaled.jpg,https://cityw.com.sa/product/jefferson-fabric-sofa-chair-ash-grey/,cm,95,90,100,chair,chair,441211838,0a2306fa-9926-5c9a-b35c-7f99f6540e79,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Jefferson Fabric Swivel Chair - Olive Green,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/jefferson-fabric-swivel-chair-olive-green-1-2.jpg,https://cityw.com.sa/product/jefferson-fabric-swivel-chair-olive-green/,cm,95,90,100,chair,chair,2074860931,30d05834-93b9-5214-825f-b9bcf187d4b0,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Forest Green,"Modern, Minimalist"
Living Room Channel-Tufted Fabric Sofa Chair - Olive Green,1150,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/living-room-channel-tufted-fabric-sofa-chair-olive-green-1.jpg,https://cityw.com.sa/product/living-room-channel-tufted-fabric-sofa-chair-olive-green/,cm,110,86,72,chair,chair,42934374,c9e0bdf7-4269-58f6-9256-bdb802e88434,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Walnut,"Modern, Minimalist"
Living Room Fabric Sofa Chair - Warm Greige,1550,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/54-30-00302-2.jpg,https://cityw.com.sa/product/living-room-fabric-sofa-chair-warm-greige/,cm,94,94,79,chair,chair,1691102283,5e7ba0db-412d-547e-a86c-9204bf730370,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Beige,"Modern, Minimalist"
London Fabric Sofa Chair - Charcoal Grey,860,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/london-fabric-sofa-chair-charcoal-grey-1.jpg,https://cityw.com.sa/product/london-fabric-sofa-chair-charcoal-grey/,cm,82,95,94,chair,chair,167231122,16bc4ce8-d90f-532c-9e3e-45d244e968d9,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Grey,"Modern, Minimalist"
London Fabric Sofa Chair - Cool Grey,910,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/london-fabric-sofa-chair-cool-grey-1-scaled.jpg,https://cityw.com.sa/product/london-fabric-sofa-chair-cool-grey/,cm,82,95,94,chair,chair,852108101,88735048-95e7-5a14-9aa4-ee9a5b184b68,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Los Angeles Fabric Sofa Chair - Multi,990,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/los-angeles-fabric-sofa-chair-multi-1.jpg,https://cityw.com.sa/product/los-angeles-fabric-sofa-chair-multi/,cm,110,100,102,chair,chair,847993686,455b0252-bda8-5863-8c59-196f4504d078,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Los Angeles Fabric Sofa Chair - Warm Ivory,1780,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/los-angeles-fabric-sofa-chair-warm-ivory-1.jpg,https://cityw.com.sa/product/los-angeles-fabric-sofa-chair-warm-ivory/,cm,122,102,99,chair,chair,923825727,2c99f367-ba95-5293-8d88-0ddd77d66b54,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Los Angeles Oversized Fabric Sofa Chair - Warm Grey,1640,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/los-angeles-oversized-fabric-sofa-chair-warm-grey-1.jpg,https://cityw.com.sa/product/los-angeles-oversized-chenille-sofa-chair-warm-grey/,cm,122,102,99,chair,chair,762942491,4a54775f-f98f-50fa-8216-e7dec9c8707a,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Light Grey,"Modern, Minimalist"
Manhattan Fabric Sofa Chair - Ash Grey,1040,SAR,https://cityw.com.sa/wp-content/uploads/2026/08/manhattan-fabric-sofa-chair-ash-grey-2-1.jpg,https://cityw.com.sa/product/manhattan-fabric-sofa-chair-ash-grey/,cm,109,100,102,chair,chair,1928223831,7ea50b1f-5b0b-52d4-a1ad-913aa83667a6,true,50,2026-09-12T10:12:54.047277+00:00,,,catalog_cityw_part2_prepared,Grey,Modern_Classic
